lat,lon,day,month,year
66.25598453283364,-166.0747361396406,4,9,2009
66.25598453283364,-166.0747361396406,15,10,2008
66.25598453283364,-166.0747361396406,25,9,2009
66.25598453283364,-166.0747361396406,14,9,2009
66.25598453283364,-166.0747361396406,25,9,2009
66.25598453283364,-166.0747361396406,27,9,2009
66.25598453283364,-166.0747361396406,11,9,2009
66.25598453283364,-166.0747361396406,4,9,2009
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,17,10,2008
66.25598453283364,-166.0747361396406,21,9,2009
66.25598453283364,-166.0747361396406,27,9,2009
66.25598453283364,-166.0747361396406,14,9,2009
66.25598453283364,-166.0747361396406,11,9,2009
66.25598453283364,-166.0747361396406,13,10,2008
66.25598453283364,-166.0747361396406,4,10,2008
66.25598453283364,-166.0747361396406,27,9,2009
66.25598453283364,-166.0747361396406,10,10,2008
66.25598453283364,-166.0747361396406,31,10,2008
66.25598453283364,-166.0747361396406,15,9,2009
66.25598453283364,-166.0747361396406,12,10,2008
66.25598453283364,-166.0747361396406,14,10,2008
66.25598453283364,-166.0747361396406,27,9,2009
66.25598453283364,-166.0747361396406,8,10,2008
66.25598453283364,-166.0747361396406,26,9,2009
66.25598453283364,-166.0747361396406,14,10,2008
66.25598453283364,-166.0747361396406,11,9,2009
66.25598453283364,-166.0747361396406,14,9,2009
66.25598453283364,-166.0747361396406,14,9,2009
66.25598453283364,-166.0747361396406,4,10,2008
66.25598453283364,-166.0747361396406,15,9,2009
66.25598453283364,-166.0747361396406,10,9,2009
66.25598453283364,-166.0747361396406,15,10,2008
66.25598453283364,-166.0747361396406,17,10,2008
66.25598453283364,-166.0747361396406,14,9,2009
66.25598453283364,-166.0747361396406,12,10,2008
66.25598453283364,-166.0747361396406,9,10,2008
66.25598453283364,-166.0747361396406,9,10,2008
66.25598453283364,-166.0747361396406,17,10,2008
66.25598453283364,-166.0747361396406,15,10,2008
66.25598453283364,-166.0747361396406,10,10,2008
66.25598453283364,-166.0747361396406,12,10,2008
66.25598453283364,-166.0747361396406,16,10,2008
66.25598453283364,-166.0747361396406,15,10,2008
66.25598453283364,-166.0747361396406,13,10,2008
66.25598453283364,-166.0747361396406,9,10,2008
66.25598453283364,-166.0747361396406,17,10,2008
66.25598453283364,-166.0747361396406,9,10,2008
66.25598453283364,-166.0747361396406,15,10,2008
66.25598453283364,-166.0747361396406,13,10,2008
66.25598453283364,-166.0747361396406,10,10,2008
66.25598453283364,-166.0747361396406,5,11,2008
66.25598453283364,-166.0747361396406,12,10,2008
66.25598453283364,-166.0747361396406,17,10,2008
66.25598453283364,-166.0747361396406,31,10,2007
66.25598453283364,-166.0747361396406,8,10,2008
66.25598453283364,-166.0747361396406,17,10,2008
66.25598453283364,-166.0747361396406,16,10,2008
66.25598453283364,-166.0747361396406,1,11,2008
66.25598453283364,-166.0747361396406,5,11,2007
66.25598453283364,-166.0747361396406,23,10,2008
66.25598453283364,-166.0747361396406,25,10,2008
66.25598453283364,-166.0747361396406,4,10,2008
66.25598453283364,-166.0747361396406,25,9,2008
66.25598453283364,-166.0747361396406,29,11,2008
66.25598453283364,-166.0747361396406,4,10,2008
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,16,10,2008
66.25598453283364,-166.0747361396406,4,10,2008
66.25598453283364,-166.0747361396406,25,9,2008
66.25598453283364,-166.0747361396406,1,11,2008
66.25598453283364,-166.0747361396406,17,10,2008
66.25598453283364,-166.0747361396406,14,10,2008
66.25598453283364,-166.0747361396406,25,11,2008
66.25598453283364,-166.0747361396406,16,10,2008
66.25598453283364,-166.0747361396406,25,9,2008
66.25598453283364,-166.0747361396406,23,9,2008
66.25598453283364,-166.0747361396406,28,11,2008
66.25598453283364,-166.0747361396406,18,10,2008
66.25598453283364,-166.0747361396406,4,10,2008
66.25598453283364,-166.0747361396406,4,10,2008
66.25598453283364,-166.0747361396406,16,10,2008
66.25598453283364,-166.0747361396406,25,9,2008
66.25598453283364,-166.0747361396406,31,10,2007
66.25598453283364,-166.0747361396406,28,9,2008
66.25598453283364,-166.0747361396406,2,11,2007
66.25598453283364,-166.0747361396406,4,10,2008
66.25598453283364,-166.0747361396406,5,11,2007
66.25598453283364,-166.0747361396406,13,10,2008
66.25598453283364,-166.0747361396406,5,10,2008
66.25598453283364,-166.0747361396406,25,11,2008
66.25598453283364,-166.0747361396406,4,10,2008
66.25598453283364,-166.0747361396406,4,10,2008
66.25598453283364,-166.0747361396406,4,10,2008
66.25598453283364,-166.0747361396406,25,9,2008
66.25598453283364,-166.0747361396406,17,10,2008
66.25598453283364,-166.0747361396406,25,9,2008
66.25598453283364,-166.0747361396406,16,10,2008
66.25598453283364,-166.0747361396406,5,10,2008
66.25598453283364,-166.0747361396406,30,9,2008
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,13,10,2008
66.25598453283364,-166.0747361396406,6,10,2008
66.25598453283364,-166.0747361396406,4,10,2008
66.25598453283364,-166.0747361396406,23,8,2008
66.25598453283364,-166.0747361396406,16,10,2008
66.25598453283364,-166.0747361396406,25,9,2008
66.25598453283364,-166.0747361396406,4,10,2008
66.25598453283364,-166.0747361396406,14,10,2008
66.25598453283364,-166.0747361396406,4,10,2008
66.25598453283364,-166.0747361396406,5,10,2008
66.25598453283364,-166.0747361396406,25,11,2008
66.25598453283364,-166.0747361396406,29,9,2008
66.25598453283364,-166.0747361396406,5,10,2008
66.25598453283364,-166.0747361396406,16,10,2008
66.25598453283364,-166.0747361396406,29,11,2008
66.25598453283364,-166.0747361396406,27,9,2008
66.25598453283364,-166.0747361396406,25,11,2008
66.25598453283364,-166.0747361396406,25,9,2008
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,25,9,2008
66.25598453283364,-166.0747361396406,8,10,2008
66.25598453283364,-166.0747361396406,13,10,2008
66.25598453283364,-166.0747361396406,25,11,2008
66.25598453283364,-166.0747361396406,17,10,2008
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,4,10,2008
66.25598453283364,-166.0747361396406,31,10,2008
66.25598453283364,-166.0747361396406,24,9,2008
66.25598453283364,-166.0747361396406,14,10,2008
66.25598453283364,-166.0747361396406,16,10,2008
66.25598453283364,-166.0747361396406,26,10,2008
66.25598453283364,-166.0747361396406,4,10,2008
66.25598453283364,-166.0747361396406,17,10,2008
66.25598453283364,-166.0747361396406,13,10,2008
66.25598453283364,-166.0747361396406,14,10,2008
66.25598453283364,-166.0747361396406,16,10,2008
66.25598453283364,-166.0747361396406,17,10,2008
66.25598453283364,-166.0747361396406,25,10,2008
66.25598453283364,-166.0747361396406,5,10,2008
66.25598453283364,-166.0747361396406,27,9,2008
66.25598453283364,-166.0747361396406,7,10,2006
66.25598453283364,-166.0747361396406,17,10,2008
66.25598453283364,-166.0747361396406,16,9,2008
66.25598453283364,-166.0747361396406,6,9,2008
66.25598453283364,-166.0747361396406,16,10,2008
66.25598453283364,-166.0747361396406,28,9,2008
66.25598453283364,-166.0747361396406,16,9,2008
66.25598453283364,-166.0747361396406,30,10,2008
66.25598453283364,-166.0747361396406,14,10,2008
66.25598453283364,-166.0747361396406,29,10,2008
66.25598453283364,-166.0747361396406,4,10,2008
66.25598453283364,-166.0747361396406,30,10,2008
66.25598453283364,-166.0747361396406,4,10,2008
66.25598453283364,-166.0747361396406,17,10,2008
66.25598453283364,-166.0747361396406,5,10,2008
66.25598453283364,-166.0747361396406,20,6,2008
66.25598453283364,-166.0747361396406,17,10,2008
66.25598453283364,-166.0747361396406,16,9,2008
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,16,10,2008
66.25598453283364,-166.0747361396406,5,10,2008
66.25598453283364,-166.0747361396406,13,10,2008
66.25598453283364,-166.0747361396406,29,10,2008
66.25598453283364,-166.0747361396406,6,10,2008
66.25598453283364,-166.0747361396406,28,11,2008
66.25598453283364,-166.0747361396406,4,10,2008
66.25598453283364,-166.0747361396406,23,10,2008
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,17,10,2008
66.25598453283364,-166.0747361396406,25,9,2008
66.25598453283364,-166.0747361396406,23,9,2008
66.25598453283364,-166.0747361396406,22,10,2008
66.25598453283364,-166.0747361396406,5,10,2008
66.25598453283364,-166.0747361396406,26,9,2008
66.25598453283364,-166.0747361396406,16,10,2008
66.25598453283364,-166.0747361396406,16,10,2008
66.25598453283364,-166.0747361396406,4,10,2008
66.25598453283364,-166.0747361396406,28,9,2008
66.25598453283364,-166.0747361396406,17,10,2008
66.25598453283364,-166.0747361396406,17,10,2008
66.25598453283364,-166.0747361396406,4,10,2008
66.25598453283364,-166.0747361396406,28,9,2008
66.25598453283364,-166.0747361396406,13,10,2008
66.25598453283364,-166.0747361396406,16,9,2008
66.25598453283364,-166.0747361396406,16,10,2008
66.25598453283364,-166.0747361396406,14,10,2008
66.25598453283364,-166.0747361396406,17,10,2008
66.25598453283364,-166.0747361396406,16,10,2008
66.25598453283364,-166.0747361396406,29,9,2008
66.25598453283364,-166.0747361396406,17,10,2008
66.25598453283364,-166.0747361396406,29,11,2008
66.25598453283364,-166.0747361396406,8,11,2007
66.25598453283364,-166.0747361396406,23,8,2008
66.25598453283364,-166.0747361396406,3,10,2008
66.25598453283364,-166.0747361396406,16,10,2008
66.25598453283364,-166.0747361396406,5,10,2008
66.25598453283364,-166.0747361396406,8,10,2008
66.25598453283364,-166.0747361396406,6,10,2008
66.25598453283364,-166.0747361396406,17,10,2008
66.25598453283364,-166.0747361396406,29,9,2008
66.25598453283364,-166.0747361396406,8,11,2007
66.25598453283364,-166.0747361396406,16,10,2008
66.25598453283364,-166.0747361396406,6,11,2007
66.25598453283364,-166.0747361396406,1,11,2008
66.25598453283364,-166.0747361396406,17,10,2008
66.25598453283364,-166.0747361396406,4,10,2008
66.25598453283364,-166.0747361396406,29,10,2008
66.25598453283364,-166.0747361396406,17,10,2008
66.25598453283364,-166.0747361396406,27,8,2008
66.25598453283364,-166.0747361396406,17,10,2008
66.25598453283364,-166.0747361396406,8,11,2007
66.25598453283364,-166.0747361396406,17,10,2008
66.25598453283364,-166.0747361396406,31,10,2007
66.25598453283364,-166.0747361396406,16,9,2008
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,29,9,2008
66.25598453283364,-166.0747361396406,17,10,2008
66.25598453283364,-166.0747361396406,25,9,2008
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,6,10,2008
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,6,10,2008
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,1,10,2006
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25598453283364,-166.0747361396406,,,
66.25618553289418,-166.07499416509202,1,6,2005
66.25618553289418,-166.07499416509202,1,10,2004
66.25618553289418,-166.07499416509202,1,10,2004
66.25618553289418,-166.07499416509202,1,10,2004
66.25628453829856,-166.07483617527612,,,
66.25628453829856,-166.07483617527612,,,
66.25628453829856,-166.07483617527612,,,
66.25628453829856,-166.07483617527612,,,
66.25628453829856,-166.07483617527612,,,
66.25628453829856,-166.07483617527612,,,
66.25628453829856,-166.07483617527612,,,
66.25628453829856,-166.07483617527612,,,
66.25628453829856,-166.07483617527612,,,
66.25628453829856,-166.07483617527612,,,
66.25628453829856,-166.07483617527612,,,
66.25628453829856,-166.07483617527612,,,
66.25628453829856,-166.07483617527612,,,
66.25628453829856,-166.07483617527612,,,
66.25628453829856,-166.07483617527612,,,
66.25628453829856,-166.07483617527612,,,
66.25628453829856,-166.07483617527612,,,
66.25628453829856,-166.07483617527612,,,
66.25628453829856,-166.07483617527612,,,
66.25628453829856,-166.07483617527612,,,
66.54545419627442,-162.75223742975953,25,10,2004
66.54545419627442,-162.75223742975953,25,10,2004
66.54545419627442,-162.75223742975953,25,10,2004
66.54545419627442,-162.75223742975953,25,10,2004
66.54545419627442,-162.75223742975953,25,10,2004
68.34015740348752,-166.8364417115879,,,
70.13174797368605,-143.62679074697792,29,7,2006
70.63642296056227,-160.04168545812274,29,7,1975
70.63642296056227,-160.04168545812274,4,8,1975
70.63642296056227,-160.04168545812274,11,8,1975
71.29016181200478,-156.79205329316184,9,8,1963
71.38294795049657,-156.4701197052267,,,
